rows,columns,groups,workload,reference_route,before_median_ms,after_median_ms,delta_median_ms,before_iterations,after_iterations,delta_iterations,before_gc_count,after_gc_count,delta_gc_count,before_bench_allocated_bytes,after_bench_allocated_bytes,delta_bench_allocated_bytes,before_first_r_allocated_bytes,after_first_r_allocated_bytes,delta_first_r_allocated_bytes,before_first_r_largest_allocation_bytes,after_first_r_largest_allocation_bytes,delta_first_r_largest_allocation_bytes,before_first_owned_capture,after_first_owned_capture,delta_first_owned_capture,before_first_compact_copy,after_first_compact_copy,delta_first_compact_copy,before_first_staged_new,after_first_staged_new,delta_first_staged_new,before_first_old_journal,after_first_old_journal,delta_first_old_journal,before_first_native_scratch_allocated,after_first_native_scratch_allocated,delta_first_native_scratch_allocated,before_first_mutation_target_copy,after_first_mutation_target_copy,delta_first_mutation_target_copy,before_first_validation_scan_calls,after_first_validation_scan_calls,delta_first_validation_scan_calls,before_first_validation_scanned_values,after_first_validation_scanned_values,delta_first_validation_scanned_values,before_warm_r_allocated_bytes,after_warm_r_allocated_bytes,delta_warm_r_allocated_bytes,before_warm_r_largest_allocation_bytes,after_warm_r_largest_allocation_bytes,delta_warm_r_largest_allocation_bytes,before_warm_owned_capture,after_warm_owned_capture,delta_warm_owned_capture,before_warm_compact_copy,after_warm_compact_copy,delta_warm_compact_copy,before_warm_staged_new,after_warm_staged_new,delta_warm_staged_new,before_warm_old_journal,after_warm_old_journal,delta_warm_old_journal,before_warm_native_scratch_allocated,after_warm_native_scratch_allocated,delta_warm_native_scratch_allocated,before_warm_mutation_target_copy,after_warm_mutation_target_copy,delta_warm_mutation_target_copy,before_warm_validation_scan_calls,after_warm_validation_scan_calls,delta_warm_validation_scan_calls,before_warm_validation_scanned_values,after_warm_validation_scanned_values,delta_warm_validation_scanned_values,median_ratio,investigation_flag
100000,8,16,reframe_half,predecessor_safe_reference,9.65189200360328,9.05435800086707,-0.597534002736209,7.0,7.0,0.0,3.0,3.0,0.0,16306576.0,6295200.0,-10011376.0,16349824.0,6325560.0,-10024264.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16306576.0,6295200.0,-10011376.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380915158900311,False
100000,8,16,reframe_half,public,9.56550499540754,9.05435800086707,-0.5111469945404696,7.0,7.0,0.0,3.0,3.0,0.0,16306576.0,6295200.0,-10011376.0,16306576.0,6325560.0,-9981016.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16306576.0,6295200.0,-10011376.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465635118286098,False
1000000,8,16,reframe_half,public,39.0350749657955,33.0604320042767,-5.9746429615188035,7.0,7.0,0.0,24.0,9.0,-15.0,162106512.0,62095136.0,-100011376.0,162106512.0,62095136.0,-100011376.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162106512.0,62095136.0,-100011376.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8469416808663981,False
1000000,8,16,reframe_half,predecessor_safe_reference,39.2271600139793,33.0604320042767,-6.166728009702602,7.0,7.0,0.0,22.0,9.0,-13.0,162106512.0,62095136.0,-100011376.0,162106512.0,62095136.0,-100011376.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162106512.0,62095136.0,-100011376.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842794431013997,False
100000,16,16,reframe_half,predecessor_safe_reference,9.39236200065352,9.24238402512856,-0.14997797552496017,7.0,7.0,0.0,2.0,3.0,1.0,16311976.0,6306912.0,-10005064.0,16311976.0,6306912.0,-10005064.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16311976.0,6306912.0,-10005064.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840319213085564,False
100000,16,16,reframe_half,public,9.52409498859197,9.24238402512856,-0.28171096346341074,7.0,7.0,0.0,3.0,3.0,0.0,16311976.0,6306912.0,-10005064.0,16311976.0,6306912.0,-10005064.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16311976.0,6306912.0,-10005064.0,800048.0,400056.0,-399992.0,2400000.0,800000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704212354243793,False
1000000,16,16,reframe_half,public,37.5991729961243,33.4246759884991,-4.174497007625206,7.0,7.0,0.0,13.0,6.0,-7.0,162111912.0,62106848.0,-100005064.0,162111912.0,62106848.0,-100005064.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162111912.0,62106848.0,-100005064.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889737014147755,False
1000000,16,16,reframe_half,predecessor_safe_reference,38.1306150229648,33.4246759884991,-4.7059390344657,7.0,7.0,0.0,14.0,6.0,-8.0,162111912.0,62106848.0,-100005064.0,162111912.0,62106848.0,-100005064.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162111912.0,62106848.0,-100005064.0,8000048.0,4000056.0,-3999992.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876583710185858,False
100000,8,128,reframe_half,predecessor_safe_reference,49.9212720314972,50.0898230238818,0.1685509923845956,7.0,7.0,0.0,23.0,21.0,-2.0,16480816.0,6375736.0,-10105080.0,16480816.0,6375736.0,-10105080.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16480816.0,6375736.0,-10105080.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033763360893178,False
100000,8,128,reframe_half,public,50.1814989838749,50.0898230238818,-0.09167595999310407,7.0,7.0,0.0,22.0,21.0,-1.0,16480816.0,6375736.0,-10105080.0,16480816.0,6375736.0,-10105080.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16480816.0,6375736.0,-10105080.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981731123651256,False
1000000,8,128,reframe_half,public,78.2578070065938,75.6534460233524,-2.604360983241392,7.0,7.0,0.0,33.0,24.0,-9.0,162278960.0,62176312.0,-100102648.0,162278960.0,62176312.0,-100102648.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162278960.0,62176312.0,-100102648.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966720751796406,False
1000000,8,128,reframe_half,predecessor_safe_reference,79.8448350396939,75.6534460233524,-4.191389016341503,7.0,7.0,0.0,33.0,24.0,-9.0,162278960.0,62176312.0,-100102648.0,162278960.0,62176312.0,-100102648.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162278960.0,62176312.0,-100102648.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9475058215818493,False
100000,16,128,reframe_half,predecessor_safe_reference,49.9741619860288,51.4575420238543,1.4833800378255049,7.0,7.0,0.0,22.0,21.0,-1.0,16486216.0,6428664.0,-10057552.0,16486216.0,6428664.0,-10057552.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16486216.0,6428664.0,-10057552.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0296829397207343,False
100000,16,128,reframe_half,public,49.845012021251,51.4575420238543,1.6125300026033003,7.0,7.0,0.0,22.0,21.0,-1.0,16486216.0,6428664.0,-10057552.0,16486216.0,6428664.0,-10057552.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16486216.0,6428664.0,-10057552.0,800048.0,400056.0,-399992.0,2399232.0,799232.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0323508800021115,False
1000000,16,128,reframe_half,public,78.767601022264,78.6598119884729,-0.10778903379110716,7.0,7.0,0.0,29.0,22.0,-7.0,162284360.0,62229240.0,-100055120.0,162284360.0,62229240.0,-100055120.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162284360.0,62229240.0,-100055120.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986315562186457,False
1000000,16,128,reframe_half,predecessor_safe_reference,79.2445130064152,78.6598119884729,-0.584701017942308,7.0,7.0,0.0,25.0,22.0,-3.0,162284360.0,62229240.0,-100055120.0,162284360.0,62229240.0,-100055120.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162284360.0,62229240.0,-100055120.0,8000048.0,4000056.0,-3999992.0,23999488.0,7999488.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926215583166625,False
100000,8,16,group_modify_identity,predecessor_safe_reference,49.6177489985712,43.5037470015232,-6.114001997048,7.0,7.0,0.0,10.0,9.0,-1.0,42917008.0,35326200.0,-7590808.0,44593240.0,35537912.0,-9055328.0,800048.0,800048.0,0.0,4800000.0,5200000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,600032.0,500016.0,-100016.0,42917008.0,35326200.0,-7590808.0,800048.0,800048.0,0.0,4400000.0,5200000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,600032.0,500016.0,-100016.0,0.876777924826375,False
100000,8,16,group_modify_identity,public,49.0279230289161,43.5037470015232,-5.5241760273928975,7.0,7.0,0.0,10.0,9.0,-1.0,42916728.0,35326200.0,-7590528.0,43333312.0,35537912.0,-7795400.0,800048.0,800048.0,0.0,4800000.0,5200000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,600032.0,500016.0,-100016.0,42916728.0,35326200.0,-7590528.0,800048.0,800048.0,0.0,4400000.0,5200000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,600032.0,500016.0,-100016.0,0.8873259219213753,False
1000000,8,16,group_modify_identity,public,352.165851014433,302.818169002421,-49.347682012012,7.0,7.0,0.0,32.0,28.0,-4.0,417316728.0,348526200.0,-68790528.0,421316776.0,348526200.0,-72790576.0,8000048.0,8000048.0,0.0,48000000.0,52000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,6000032.0,5000016.0,-1000016.0,417316728.0,348526200.0,-68790528.0,8000048.0,8000048.0,0.0,44000000.0,52000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,6000032.0,5000016.0,-1000016.0,0.8598737445159339,False
1000000,8,16,group_modify_identity,predecessor_safe_reference,354.28436199436,302.818169002421,-51.46619299193901,7.0,7.0,0.0,35.0,28.0,-7.0,417317008.0,348526200.0,-68790808.0,421317056.0,348526200.0,-72790856.0,8000048.0,8000048.0,0.0,48000000.0,52000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,6000032.0,5000016.0,-1000016.0,417317008.0,348526200.0,-68790808.0,8000048.0,8000048.0,0.0,44000000.0,52000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,-5.0,6000032.0,5000016.0,-1000016.0,0.8547319652997885,False
100000,16,16,group_modify_identity,predecessor_safe_reference,86.6334510210436,78.0785139941145,-8.554937026929096,7.0,7.0,0.0,17.0,15.0,-2.0,65769680.0,57782704.0,-7986976.0,66569776.0,57782704.0,-8787072.0,800048.0,800048.0,0.0,8800000.0,9600000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,900032.0,800016.0,-100016.0,65769680.0,57782704.0,-7986976.0,800048.0,800048.0,0.0,8000000.0,9600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,900032.0,800016.0,-100016.0,0.9012513419920087,False
100000,16,16,group_modify_identity,public,89.0185850148555,78.0785139941145,-10.940071020741001,7.0,7.0,0.0,24.0,15.0,-9.0,65769400.0,57782704.0,-7986696.0,66569496.0,57782704.0,-8786792.0,800048.0,800048.0,0.0,8800000.0,9600000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,900032.0,800016.0,-100016.0,65769400.0,57782704.0,-7986696.0,800048.0,800048.0,0.0,8000000.0,9600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,900032.0,800016.0,-100016.0,0.8771035169912518,False
1000000,16,16,group_modify_identity,public,592.736015998526,516.01886600838,-76.71714999014603,7.0,7.0,0.0,32.0,29.0,-3.0,641769400.0,572582704.0,-69186696.0,649769496.0,572582704.0,-77186792.0,8000048.0,8000048.0,0.0,88000000.0,96000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,9000032.0,8000016.0,-1000016.0,641769400.0,572582704.0,-69186696.0,8000048.0,8000048.0,0.0,80000000.0,96000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,9000032.0,8000016.0,-1000016.0,0.8705711346712955,False
1000000,16,16,group_modify_identity,predecessor_safe_reference,594.285856990609,516.01886600838,-78.266990982229,7.0,7.0,0.0,35.0,29.0,-6.0,641769680.0,572582704.0,-69186976.0,649769776.0,572582704.0,-77187072.0,8000048.0,8000048.0,0.0,88000000.0,96000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,9000032.0,8000016.0,-1000016.0,641769680.0,572582704.0,-69186976.0,8000048.0,8000048.0,0.0,80000000.0,96000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,132.0,-5.0,9000032.0,8000016.0,-1000016.0,0.8683007679527097,False
100000,8,128,group_modify_identity,predecessor_safe_reference,167.8354270407,165.682434977498,-2.1529920632020207,7.0,7.0,0.0,71.0,67.0,-4.0,43173544.0,35644600.0,-7528944.0,43573592.0,35644600.0,-7928992.0,800048.0,800048.0,0.0,4800000.0,5200000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,600256.0,500128.0,-100128.0,43173544.0,35644600.0,-7528944.0,800048.0,800048.0,0.0,4400000.0,5200000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,600256.0,500128.0,-100128.0,0.9871720047360447,False
100000,8,128,group_modify_identity,public,169.586455042008,165.682434977498,-3.904020064510007,7.0,7.0,0.0,70.0,67.0,-3.0,43173264.0,35644600.0,-7528664.0,43573312.0,35644600.0,-7928712.0,800048.0,800048.0,0.0,4800000.0,5200000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,600256.0,500128.0,-100128.0,43173264.0,35644600.0,-7528664.0,800048.0,800048.0,0.0,4400000.0,5200000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,600256.0,500128.0,-100128.0,0.9769791752322262,False
1000000,8,128,group_modify_identity,public,479.651086992817,428.007446025731,-51.643640967086014,7.0,7.0,0.0,82.0,77.0,-5.0,417571856.0,348843320.0,-68728536.0,421571904.0,348843320.0,-72728584.0,8000048.0,8000048.0,0.0,48000000.0,52000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,6000256.0,5000128.0,-1000128.0,417571856.0,348843320.0,-68728536.0,8000048.0,8000048.0,0.0,44000000.0,52000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,6000256.0,5000128.0,-1000128.0,0.8923308163630631,False
1000000,8,128,group_modify_identity,predecessor_safe_reference,479.700409981888,428.007446025731,-51.69296395615703,7.0,7.0,0.0,83.0,77.0,-6.0,417572136.0,348843320.0,-68728816.0,421572184.0,348843320.0,-72728864.0,8000048.0,8000048.0,0.0,48000000.0,52000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,6000256.0,5000128.0,-1000128.0,417572136.0,348843320.0,-68728816.0,8000048.0,8000048.0,0.0,44000000.0,52000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,517.0,-5.0,6000256.0,5000128.0,-1000128.0,0.8922390665496642,False
100000,16,128,group_modify_identity,predecessor_safe_reference,318.678363022627,308.16030499409,-10.518058028537041,7.0,7.0,0.0,143.0,132.0,-11.0,66254888.0,58442480.0,-7812408.0,67054984.0,58442480.0,-8612504.0,800048.0,800048.0,0.0,8800000.0,9600000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,900256.0,800128.0,-100128.0,66254888.0,58442480.0,-7812408.0,800048.0,800048.0,0.0,8000000.0,9600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,900256.0,800128.0,-100128.0,0.9669947531775471,False
100000,16,128,group_modify_identity,public,314.308911008993,308.16030499409,-6.1486060149030095,7.0,7.0,0.0,140.0,132.0,-8.0,66254608.0,58442480.0,-7812128.0,67054704.0,58442480.0,-8612224.0,800048.0,800048.0,0.0,8800000.0,9600000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,900256.0,800128.0,-100128.0,66254608.0,58442480.0,-7812128.0,800048.0,800048.0,0.0,8000000.0,9600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,900256.0,800128.0,-100128.0,0.980437697438597,False
1000000,16,128,group_modify_identity,public,829.602035984863,741.128628025763,-88.47340795910009,7.0,7.0,0.0,146.0,130.0,-16.0,642252432.0,573240304.0,-69012128.0,650252528.0,573240304.0,-77012224.0,8000048.0,8000048.0,0.0,88000000.0,96000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,9000256.0,8000128.0,-1000128.0,642252432.0,573240304.0,-69012128.0,8000048.0,8000048.0,0.0,80000000.0,96000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,9000256.0,8000128.0,-1000128.0,0.8933543987098962,False
1000000,16,128,group_modify_identity,predecessor_safe_reference,841.21229298762,741.128628025763,-100.08366496185704,7.0,7.0,0.0,142.0,130.0,-12.0,642252712.0,573240304.0,-69012408.0,650252808.0,573240304.0,-77012504.0,8000048.0,8000048.0,0.0,88000000.0,96000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,9000256.0,8000128.0,-1000128.0,642252712.0,573240304.0,-69012408.0,8000048.0,8000048.0,0.0,80000000.0,96000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,1028.0,-5.0,9000256.0,8000128.0,-1000128.0,0.8810244859755872,False
100000,8,16,group_nest,predecessor_safe_reference,9.12163898465224,5.98050604457967,-3.14113294007257,7.0,7.0,0.0,3.0,1.0,-2.0,6657800.0,8101120.0,1443320.0,7431880.0,8324408.0,892528.0,400048.0,400056.0,8.0,800000.0,400000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6657800.0,8101120.0,1443320.0,50048.0,400056.0,350008.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556394146536896,False
100000,8,16,group_nest,public,6.50214898632839,5.98050604457967,-0.5216429417487198,7.0,7.0,0.0,1.0,1.0,0.0,4888464.0,8101120.0,3212656.0,5288512.0,8324408.0,3035896.0,400048.0,400056.0,8.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4888464.0,8101120.0,3212656.0,50048.0,400056.0,350008.0,0.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197737635902312,False
